日期,策略收益,累计策略,累计基准
2025-02-14,0.0,1.0,1.0021299268584976
2025-02-17,-0.0,1.0,0.9933420808815215
2025-02-18,0.0,1.0,1.0002923832228339
2025-02-19,-0.0,1.0,0.9974327041944693
2025-02-20,0.0,1.0,1.0100115295511547
2025-02-21,-0.0,1.0,1.007795972006661
2025-02-24,-0.0,1.0,0.9966087912732353
2025-02-25,0.0,1.0,1.0053142307258285
2025-02-26,0.0,1.0,1.0073895245465958
2025-02-27,-0.0,1.0,0.9875705269485963
2025-02-28,-0.0,1.0,0.9871707055214529
2025-03-03,-0.0,1.0,0.9863448631806709
2025-03-04,0.0,1.0,0.9907494741379714
2025-03-05,0.0,1.0,1.0043737910187296
2025-03-06,-0.0,1.0,1.00127082741761
2025-03-07,-0.0,1.0,0.9974088149340119
2025-03-10,0.0,1.0,1.0006111182547588
2025-03-11,-0.0,1.0,0.997010161313437
2025-03-12,-0.0,1.0,0.9930365217541418
2025-03-13,0.0,1.0,1.0171485286208444
2025-03-14,-0.0,1.0,1.0146684375014676
2025-03-17,0.0,1.0,1.0174445929730793
2025-03-18,0.0,1.0,1.0180653329384792
2025-03-19,-0.0,1.0,1.0091351161085333
2025-03-20,-0.0,1.0,0.9938276599301575
2025-03-21,-0.010296075127782522,0.9897039248722175,0.9989439220555122
2025-03-24,-0.0,0.9897039248722175,0.9982956624744527
2025-03-25,-0.0,0.9897039248722175,0.9950109526293229
2025-03-26,0.0,0.9897039248722175,0.9983252638322563
2025-03-27,-0.0,0.9897039248722175,0.9939471316195434
2025-03-28,-0.0,0.9897039248722175,0.9868741334272318
2025-03-31,0.0,0.9897039248722175,0.9869702235981467
2025-04-01,-0.0,0.9897039248722175,0.9861328809013742
2025-04-02,-0.0,0.9897039248722175,0.9803237032872615
2025-04-03,-0.0,0.9897039248722175,0.9112548500466553
2025-04-07,-0.034165992327606975,0.9558897081684308,0.9268218131542496
2025-04-08,0.029611897142484578,0.9841954158862739,0.9359701305544278
2025-04-09,0.03931936208103615,1.0228933518020022,0.9482373800411958
2025-04-10,0.01237038183910344,1.0355469331444733,0.9521473995296027
2025-04-11,0.0,1.0355469331444733,0.9543371637811903
2025-04-14,0.0,1.0355469331444733,0.9548684142214979
2025-04-15,0.0,1.0355469331444733,0.9578096619999681
2025-04-16,-0.0,1.0355469331444733,0.9576577709847545
2025-04-17,0.00023930192233390102,1.0357947415162418,0.9577341607665993
2025-04-18,0.0,1.0357947415162418,0.9608713969517967
2025-04-21,-0.0007358752611640318,1.0350325257903163,0.9606357031217377
2025-04-22,0.0,1.0350325257903163,0.9613795959059243
2025-04-23,-0.0,1.0350325257903163,0.96073857164817
2025-04-24,0.0,1.0350325257903163,0.961407851747464
2025-04-25,-0.0,1.0350325257903163,0.9600433205462747
2025-04-28,-0.0,1.0350325257903163,0.9583824711218574
2025-04-29,-0.0,1.0350325257903163,0.9572384776524347
2025-04-30,0.0,1.0350325257903163,0.966878441617986
2025-05-06,0.0,1.0350325257903163,0.9727389519469177
2025-05-07,0.0,1.0350325257903163,0.978138610261948
2025-05-08,-0.005247766465970027,1.0296009168102858,0.9764275959292803
